name,design_phase,x,y,z,X,Y,Z,rho,lambda_Phi,lambda_brane,mu2_tilde,g,bias,v_brane_reduced_planck,v_brane_GeV,length_unit_m,potential_unit_GeV4,surface_tension_unit_GeV3,false_Hessian_PhiPhi,false_Hessian_phiphi,false_Hessian_cross,true_Hessian_PhiPhi,true_Hessian_phiphi,true_Hessian_cross,false_Hessian_eigenvalue_soft,false_Hessian_eigenvalue_hard,true_Hessian_eigenvalue_soft,true_Hessian_eigenvalue_hard,m_false_Phi_dimless,m_false_phi_dimless,m_true_Phi_dimless,m_true_phi_dimless,m_false_Phi_GeV,m_false_phi_GeV,m_true_Phi_GeV,m_true_phi_GeV,xi_false_Phi_dimless,xi_false_phi_dimless,xi_true_Phi_dimless,xi_true_phi_dimless,xi_false_Phi_m,xi_false_phi_m,xi_true_Phi_m,xi_true_phi_m,r_max_dimless,R_peak_dimless,R_peak_m,action_FWHM_dimless,action_FWHM_m,R_gradient_peak_dimless,R_gradient_peak_m,gradient_FWHM_dimless,gradient_FWHM_m,gradient_FWHM_over_xi_false_Phi,gradient_FWHM_over_xi_false_phi,gradient_FWHM_over_xi_true_Phi,gradient_FWHM_over_xi_true_phi,false_phi_healing_over_rmax,Phi_gradient_peak_dimless,phi_gradient_peak_dimless,Phi_gradient_FWHM_dimless,phi_gradient_FWHM_dimless,gradient_peak_separation_dimless,gradient_peak_separation_over_FWHM,gradient_mean_dimless,gradient_std_dimless,gradient_skewness,gradient_kurtosis_excess,gradient_q05_dimless,gradient_q25_dimless,gradient_q50_dimless,gradient_q75_dimless,gradient_q95_dimless,gradient_q25_q75_width_dimless,gradient_q05_q95_width_dimless,Phi_gradient_integral,phi_gradient_integral,Phi_gradient_fraction,phi_gradient_fraction,sigma_gradient_dimless,sigma_gradient_GeV3,sigma_step_Rpeak_dimless,sigma_step_Rpeak_GeV3,sigma_action_equivalent_dimless,sigma_action_equivalent_GeV3,R_action_equivalent_dimless,R_action_equivalent_m,sigma_thin_Rpeak_dimless,sigma_gradient_over_action_equivalent,sigma_step_Rpeak_over_action_equivalent,field_path_length_dimless,field_straight_distance_dimless,field_path_tortuosity,Phi_midpoint_radius_dimless,phi_midpoint_radius_dimless,midpoint_separation_dimless,midpoint_separation_over_FWHM,hessian_soft_min_m2,hessian_hard_min_m2,hessian_soft_at_Rpeak_m2,hessian_hard_at_Rpeak_m2,hessian_soft_at_gradient_peak_m2,hessian_hard_at_gradient_peak_m2,hessian_mixing_at_Rpeak_sin2_2theta,hessian_mixing_angle_at_Rpeak_deg,hessian_mixing_at_gradient_peak_sin2_2theta,hessian_mixing_angle_at_gradient_peak_deg,field_path_tangent_angle_at_Rpeak_deg,field_path_tangent_angle_at_gradient_peak_deg,hessian_mixing_max_sin2_2theta,hessian_mixing_max_radius_dimless,tachyonic_soft_start_dimless,tachyonic_soft_end_dimless,tachyonic_soft_width_dimless,portal_m2_false,portal_m2_true,portal_xi_false_dimless,portal_xi_true_dimless,portal_xi_false_m,portal_xi_true_m,portal_cross_max_abs_m2,portal_cross_xi_min_dimless,portal_cross_xi_min_m,center_bulk_completion_fraction,center_brane_completion_fraction,center_energy_excess_fraction,DeltaV_dimless,DeltaV_GeV4,S_E,canonical_kinetic_speed_squared,thermodynamic_sound_speed
validation_06,phase2_validation,0.0074415802694216,-0.0109447115094505,0.0086197077368819,3.110107883072302,0.7372803791090815,25.194290563626883,2.3919662668354014,0.0950069227198506,1e-08,1e-08,2.2825286430135647,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.151589500662155,5.999999999999998e-08,-0.0,1.0871647148384613,26.1189872001167,0.0,5.999999999999998e-08,13.151589500662155,1.0871647148384613,26.1189872001167,3.6265120295763746,0.0002449489742783178,1.04267191140764,5.110673849906361,370883385264775.8,25050931599.44356,106634056379659.33,522668614629923.5,0.2757470516695938,4082.4829046386308,0.9590744596255293,0.19566891360487076,5.320458889230832e-31,7.87703162322247e-27,1.8505061806655655e-30,3.7753745849024765e-31,500.0,5.896370682111755,1.1376875154201631e-29,1.7642521413318455,3.404073019587827e-30,5.234551439643319,1.0099914240083004e-29,2.641235254686387,5.096186343339099e-30,9.578471424061403,0.000646967866463162,2.7539418114811,13.498491947576484,8.16496580927726,4.888620359181632,5.922621775907329,2.444791727616308,2.082084405888855,1.0340014167256966,0.39148402812322414,5.184946677657944,1.7365600416875397,2.301618041237274,29.156599146628835,2.7496746644918173,4.193136924340383,5.095272851960446,5.9333275473668605,7.923732861712431,1.7401906230264776,5.174058197220614,0.7894627717909805,0.3266752960294401,0.707316410533898,0.29268358946610185,1.1161380678204207,1.1938855301535118e+42,2.3521971061685787,2.516045433883955e+42,1.4011743478413319,1.4987767439710682e+42,5.406273123892685,1.0431246218396584e-29,1.528195700773235,0.7965732954931398,1.6787326358011088,3.251521550977934,2.69210718662925,1.2077979536353896,4.4760281110888105,7.338144699415735,2.8621165883269244,1.0836280423141498,-0.9327986167077142,1.525593195107224,-0.8352071479239338,1.5886626716580599,-0.7786597664178342,2.302835175437293,0.9970068397184444,43.43189725924048,0.5778341060853658,24.738888103389836,42.496823934562535,28.27843611949257,0.9999999969863551,5.951789657902412,3.7461144214342266,10.04411000913077,6.297995587696544,13.695171858081386,26.118987230116698,0.2702192328868969,0.19566891349249912,5.213801239031558e-31,3.775374582734298e-31,1.287838050104875,0.8811896220927394,1.700229659600835e-30,0.8616701400555994,0.9999998603074826,0.06631890593786226,0.7775269482680757,8.505668919787474e+55,1092.5866123389746,1.0,
validation_07,phase2_validation,-0.0096297463073575,-0.0069259474504271,-0.0097270843377641,3.057464837497719,0.7402492966919242,24.736270599284065,2.362124217002709,0.0982088312415702,1e-08,1e-08,2.2591183316227146,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.006740968483397,5.999999999999998e-08,-0.0,1.0959380425057765,25.210092492713223,0.0,5.999999999999998e-08,13.006740968483397,1.0959380425057765,25.210092492713223,3.606485958448112,0.0002449489742783178,1.0468705949188641,5.020965294912246,368835318970488.44,25050931599.44356,107063455742352.23,513494120710675.44,0.27727821805531294,4082.4829046386308,0.9552279000419371,0.199164889869544,5.350002297794824e-31,7.87703162322247e-27,1.843084356205226e-30,3.842828426679932e-31,500.0,5.894912288012,1.1374061225347248e-29,1.7660226615399353,3.4074891866593e-30,5.235134797283219,1.0101039811624756e-29,2.621210233603557,5.057548649560658e-30,9.453357901631724,0.000642062758089021,2.7440679166599704,13.16100561359228,8.16496580927726,4.891828826201092,5.916496520688362,2.4296691862539914,2.0857426942577035,1.0246676944872704,0.390913968422361,5.195104497842307,1.7340017766331148,2.319205106764823,29.439874460702633,2.7683521988193087,4.207286800561477,5.103228218197676,5.938351177536767,7.932009215329601,1.7310643769752891,5.163657016510292,0.777776701054515,0.32657370954949616,0.7042843408996601,0.2957156591003399,1.1043504106040112,1.1812767734137988e+42,2.29705889591752,2.4570664300534968e+42,1.3810931864616984,1.4772967777455284e+42,5.420542706536223,1.0458778961670443e-29,1.5019572091823183,0.799620490079536,1.663217890316646,3.232338361164156,2.6785794635230147,1.2067360349701208,4.484034610206262,7.3282464341147735,2.8442118239085117,1.085075812480092,-0.9317605286625215,1.5156642146993928,-0.8319625238355557,1.5778735368470742,-0.7830125682574033,2.2748726846526384,0.9971909476122689,43.48093592921999,0.5868202416489657,24.99988808613543,42.58524065372267,28.51331484546667,0.999999992978021,5.948872869702904,3.76857369057044,10.05148057064686,6.282906880076419,13.554709989736285,25.21009252271322,0.27161570965573434,0.19916488975104094,5.240745850745006e-31,3.84282842439345e-31,1.2824990555359406,0.8830218965161104,1.7037649796284868e-30,0.8650622797054388,0.9999998266566686,0.06333640771090814,0.7643661868744301,8.36169824533559e+55,1085.4780447732985,1.0,
validation_08,phase2_validation,0.0042447431931197,-0.0008398559478993,0.010928888105964,3.1001812502483137,0.7447682591069361,25.252535948477117,2.364135602578759,0.0992424671549075,1e-08,1e-08,2.334511762260797,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.452390813791604,5.999999999999998e-08,-0.0,1.109359519546352,26.09581279289675,0.0,5.999999999999998e-08,13.452390813791604,1.109359519546352,26.09581279289675,3.6677501024185934,0.0002449489742783178,1.053261372854028,5.108406091228138,375100802974349.56,25050931599.44356,107717040601781.45,522436690949901.7,0.27264671040171967,4082.4829046386308,0.9494319508654291,0.19575577629138424,5.2606387092563425e-31,7.87703162322247e-27,1.8319012414154324e-30,3.777050575089152e-31,500.0,5.861077544897704,1.1308778075925582e-29,1.749364870585655,3.375348465146222e-30,5.209175382307596,1.0050951878016755e-29,2.6060227716841875,5.0282448850110425e-30,9.558240287749866,0.0006383426048699805,2.7448231221929467,13.312622600750739,8.16496580927726,4.867327805325222,5.887036959873328,2.413417554302984,2.066139137808938,1.0197091545481056,0.39128942602796246,5.166739712984279,1.7245086561792273,2.320401878514621,29.462842983950118,2.753625603295141,4.184258881633332,5.075633867937851,5.905438974862277,7.889201945137764,1.721180093228945,5.135576341842624,0.7850991342708135,0.3288347344310945,0.7047986925702394,0.2952013074297606,1.113933868701908,1.191527791887037e+42,2.3146193364255754,2.475850088124249e+42,1.3928338237131648,1.489855239223936e+42,5.39129974043815,1.04023555119973e-29,1.5142001819538586,0.7997607824688407,1.6618058069949915,3.237380421721814,2.6803047147494503,1.2078404384049437,4.45842931054391,7.294796178214608,2.836366867670698,1.0883891340050136,-0.9496016964829191,1.5531949063686847,-0.8496558278998876,1.6165025056713396,-0.7958735652225594,2.331008184422766,0.9971420481459161,43.467758667107525,0.5844163061270805,24.929987902241937,42.55934655253636,28.44619017185695,0.9999999987345708,5.914746447768657,3.748447851993833,9.972873869744571,6.224426017750739,14.00707057356478,26.09581282289675,0.26719377852689524,0.19575577617886286,5.155425980089821e-31,3.7770505729180854e-31,1.3107844260748538,0.8734425877280132,1.685281982879935e-30,0.8652820639294676,0.999999859593383,0.06314513299476028,0.7750452900620785,8.478521097941164e+55,1077.083786411887,1.0,
corridor_x_m3p0pct,corridor,-0.03,0.0,0.0,2.995813560993806,0.7453940198968323,24.97805641873278,2.322049571921505,0.1030454533953516,1e-08,1e-08,2.313019,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.322501755102039,5.999999999999998e-08,-0.0,1.1112244897959176,24.943200018836023,0.0,5.999999999999998e-08,13.322501755102039,1.1112244897959176,24.943200018836023,3.6500002404249288,0.0002449489742783178,1.0541463322499005,4.994316771975525,373285524588257.44,25050931599.44356,107807545399197.33,510768776269936.94,0.27397258469319474,4082.4829046386308,0.9486348995453656,0.2002275878076603,5.286221066773382e-31,7.87703162322247e-27,1.8303633541541442e-30,3.8633328732630748e-31,500.0,5.89112046335264,1.1366745010325855e-29,1.7563763573729476,3.388876924282341e-30,5.242135088962041,1.0114546670125792e-29,2.5907076682324126,4.998694839849682e-30,9.456083611919013,0.0006345911859885018,2.73098498639889,12.938814758738742,8.16496580927726,4.901454227259469,5.914163090128755,2.4024619700603056,2.0767914276722363,1.0127088628692862,0.39090047684161794,5.211408584842796,1.73052135454659,2.3479835480969853,29.893371536213046,2.797764061540799,4.229158360977199,5.11661005127149,5.946274881846023,7.947079054536434,1.7171165208688235,5.1493149929956346,0.7657810263407412,0.3271863481391832,0.7006439937927049,0.299356006207295,1.0929673744799244,1.1691008226872902e+42,2.226130142398806,2.3811969521284393e+42,1.3589439669467758,1.453604697486409e+42,5.443372146247692,1.0502827699349998e-29,1.4707248369465933,0.8042769982161682,1.6381324002640016,3.2128671314479904,2.6616272432921217,1.2071063442655665,4.4949771665515055,7.3270113802618075,2.832034213710302,1.0931508206954672,-0.9433310194695674,1.5372466154663784,-0.8419180154724293,1.598864037196781,-0.7969285008596453,2.2872408179095327,0.9973749131210383,43.53156519163135,0.5960733494419922,25.26952241751015,42.672114024893574,28.748087215546533,0.9999999900463434,5.942747614483936,3.802700112504688,10.0171308269348,6.214430714430112,13.878113999999998,24.943200048836022,0.26843230131837004,0.2002275876872502,5.179322915906609e-31,3.863332870939797e-31,1.2991861048115787,0.8773326995611782,1.6927878401348168e-30,0.8703998206818391,0.9999998361263546,0.05875977474923782,0.7489533677484518,8.193091437689689e+55,1081.621670092219,1.0,
corridor_x_m5p0pct,corridor,-0.05,0.0,0.0,2.936492477960515,0.7453940198968323,24.97805641873278,2.298944792638213,0.1051271096376024,1e-08,1e-08,2.313019,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.322501755102039,5.999999999999998e-08,-0.0,1.1112244897959185,24.449291565894065,0.0,5.999999999999998e-08,13.322501755102039,1.1112244897959185,24.449291565894065,3.6500002404249288,0.0002449489742783178,1.054146332249901,4.94462248972498,373285524588257.44,25050931599.44356,107807545399197.38,505686542024173.75,0.27397258469319474,4082.4829046386308,0.9486348995453653,0.20223990852244414,5.286221066773382e-31,7.87703162322247e-27,1.8303633541541435e-30,3.902160014188533e-31,500.0,5.912121338389099,1.1407265585828957e-29,1.7594943589276202,3.394893017287778e-30,5.265469394558107,1.0159569531795906e-29,2.583531175815447,4.984848007166555e-30,9.42988941287168,0.00063283331153205,2.7234199132391272,12.77458635484268,8.16496580927726,4.925080211675486,5.934872286345264,2.3969539185887068,2.0818592602646815,1.009792074669778,0.3908573212208498,5.240830573492075,1.7351773496451992,2.364393884704373,30.14656580575346,2.8254738508669415,4.257987656911652,5.143856509068437,5.973827011076209,7.986206776067488,1.7158393541645571,5.160732925200547,0.7552492861288769,0.32615784111527857,0.6983949588473166,0.30160504115268333,1.0814071272441554,1.1567353167541995e+42,2.177303141164517,2.3289687807802113e+42,1.3403101414610876,1.4336728850519385e+42,5.477188282004602,1.0568074946418614e-29,1.446741608906544,0.8068335035242672,1.6244771070604702,3.2003710925483557,2.6514981610534543,1.2070048320443985,4.518883123206609,7.352697556320503,2.8338144331138935,1.096876422332875,-0.9407588229381477,1.5323544622104683,-0.8388821564129668,1.593020744257129,-0.7976199238536281,2.2689957190211434,0.9974974915939465,43.56628868329369,0.6018661722447434,25.438825440613556,42.73088179552246,28.898328654865626,0.9999999796771573,5.9625817742405935,3.836534855618984,10.041654356530966,6.205119500911982,13.878113999999998,24.449291595894064,0.26843230131837004,0.202239908398367,5.179322915906609e-31,3.902160011794501e-31,1.295081787996883,0.8787218021571074,1.6954680730547393e-30,0.873337528795257,0.9999998320473567,0.056302540821317686,0.734123096990129,8.030857352630545e+55,1086.7960829640951,1.0,
corridor_x_m8p0pct,corridor,-0.08,0.0,0.0,2.849706009535573,0.7453940198968323,24.97805641873278,2.2647179637161905,0.1083287067674958,1e-08,1e-08,2.313019,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.322501755102039,5.999999999999998e-08,-0.0,1.1112244897959178,23.72670579766047,0.0,5.999999999999998e-08,13.322501755102039,1.1112244897959178,23.72670579766047,3.6500002404249288,0.0002449489742783178,1.0541463322499005,4.871006651366889,373285524588257.44,25050931599.44356,107807545399197.33,498157850235291.75,0.27397258469319474,4082.4829046386308,0.9486348995453656,0.20529637333165676,5.286221066773382e-31,7.87703162322247e-27,1.8303633541541442e-30,3.9611336106978505e-31,500.0,5.943914329763739,1.1468609234854488e-29,1.764263623638703,3.404095174363815e-30,5.300762531772158,1.0227666610071955e-29,2.572911515602484,4.9643576827048564e-30,9.391127650541135,0.0006302320366557005,2.7122252373758915,12.532669105878163,8.16496580927726,4.961248385349389,5.966081920080003,2.388755550959475,2.0895828934740086,1.004833534730614,0.3905433702780556,5.285635090076516,1.7422812434410395,2.389434093844078,30.53217466935316,2.867812039897147,4.30182405935014,5.185277781846035,6.0157952426979024,8.045854326554565,1.7139711833477627,5.178042286657417,0.7395900334112019,0.3246014308130691,0.6949783551875384,0.3050216448124617,1.064191464224271,1.138320452532629e+42,2.10611480313826,2.252821636322363e+42,1.312875082587346,1.4043267667242734e+42,5.5284655455310014,1.066701292994105e-29,1.4115339875616704,0.8105808986236661,1.6042004537001635,3.181606673621894,2.636331883662091,1.206830859702827,4.555317002318734,7.391885374783118,2.8365683724643835,1.1024741252324646,-0.9368596906977242,1.5249505334476363,-0.834450434877702,1.5843022691856545,-0.7984167739158875,2.2422985914654934,0.9976551151246122,43.61221153308795,0.610286474223357,25.685671807934103,42.81480437692252,29.11945067119072,0.9999999832712906,5.99291637151548,3.887286970290429,10.08101694301658,6.1937299727261514,13.878113999999998,23.726705827660467,0.26843230131837004,0.2052963732018686,5.179322915906609e-31,3.961133608193626e-31,1.2888725355615165,0.8808359172804291,1.6995471964878384e-30,0.8776741494641536,0.9999998256990406,0.05275661914352524,0.7124264798838932,7.793509641151081e+55,1094.7298937888536,1.0,
corridor_x_p3p0pct,corridor,0.03,0.0,0.0,3.1810643256994195,0.7453940198968323,24.97805641873278,2.392766509451338,0.0970445533548508,1e-08,1e-08,2.313019,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.322501755102039,5.999999999999998e-08,-0.0,1.1112244897959183,26.485601369646087,0.0,5.999999999999998e-08,13.322501755102039,1.1112244897959183,26.485601369646087,3.6500002404249288,0.0002449489742783178,1.0541463322499007,5.146416361862504,373285524588257.44,25050931599.44356,107807545399197.34,526324001327678.25,0.27397258469319474,4082.4829046386308,0.9486348995453654,0.19430996827433078,5.286221066773382e-31,7.87703162322247e-27,1.830363354154144e-30,3.749154131337977e-31,500.0,5.829867911162965,1.1248559998441804e-29,1.747310553276483,3.3713847198504124e-30,5.173590566273594,9.982292013969829e-30,2.612658114906611,5.0410475861159456e-30,9.53620274755727,0.0006399679253862977,2.7541239692517436,13.445826470508228,8.16496580927726,4.83174298929122,5.854077253218884,2.4191670737868263,2.0619716581710446,1.0223342639276645,0.391300437701627,5.125263541898446,1.7169239700074517,2.3001265094182597,29.15265043467422,2.7170826924860294,4.144558221012275,5.036613379916719,5.865630735946452,7.832706313499133,1.7210725149341766,5.115623621013103,0.7978020662384142,0.330227566555396,0.7072527556412541,0.29274724435874594,1.1280296327938102,1.206605432611757e+42,2.380120352627601,2.545913745756372e+42,1.4165427232419436,1.515215643012105e+42,5.343655902366859,1.0310428116854301e-29,1.5454320259210157,0.7963258815181843,1.6802319574099283,3.2502682622556103,2.692080411607344,1.2073444196694676,4.425070836662424,7.25201974153716,2.8269489048747367,1.0820202186981458,-0.9509163406089508,1.5517098693589284,-0.850834857522178,1.6161589297871979,-0.794475538062386,2.343149809870392,0.9970047161951953,43.43134054948872,0.5784240895576492,24.756000085374406,42.500708208439654,28.295818266587904,0.9999999893160967,5.884703529313722,3.702070919621651,9.945456060669194,6.243385141047543,13.878113999999998,26.485601399646086,0.26843230131837004,0.19430996816428425,5.179322915906609e-31,3.7491541292146613e-31,1.311327294630283,0.8732617733721745,1.684933106857146e-30,0.8613658550794191,0.9999998476660784,0.06658921794339491,0.7952660589248549,8.699723932946987e+55,1066.6326681534988,1.0,
corridor_x_p5p0pct,corridor,0.05,0.0,0.0,3.245326087789856,0.7453940198968323,24.97805641873278,2.4168142126647254,0.0951229424500713,1e-08,1e-08,2.313019,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.32250175510204,5.999999999999998e-08,-0.0,1.1112244897959176,27.020646009333458,0.0,5.999999999999998e-08,13.32250175510204,1.1112244897959176,27.020646009333458,3.650000240424929,0.0002449489742783178,1.0541463322499005,5.198138706242212,373285524588257.5,25050931599.44356,107807545399197.33,531613645487391.06,0.27397258469319474,4082.4829046386308,0.9486348995453656,0.19237655178364993,5.286221066773381e-31,7.87703162322247e-27,1.8303633541541442e-30,3.7118494243895444e-31,500.0,5.8100337514063085,1.1210290566022207e-29,1.74438261359313,3.36573534567901e-30,5.151131297137381,9.938957509612345e-30,2.6201019987870224,5.0554103428243625e-30,9.56337292551047,0.0006417912971074513,2.761970912141973,13.619653614197407,8.16496580927726,4.808992041335055,5.834534772282178,2.4247885485585594,2.057157713008653,1.025542730947123,0.39141328521633834,5.097247043286922,1.7125112461903347,2.2846354591163833,28.912088391529668,2.6909962122184594,4.116984808313539,5.010522129963646,5.83940939243624,7.795570929277816,1.7224245841227006,5.104574717059357,0.8086122793765612,0.331226359622541,0.7094094301686488,0.2905905698313513,1.1398386389991022,1.2192370254589777e+42,2.4340672829527397,2.603618487999556e+42,1.4363226961977107,1.5363734407609383e+42,5.31098335455685,1.0247387389355292e-29,1.571287798456285,0.7935811653025656,1.6946521066584113,3.262699720370122,2.7022468745890023,1.2074025327039601,4.40236404224202,7.227699386623728,2.825335344381708,1.07833028854972,-0.953400869507046,1.5564590193661556,-0.8537363760923908,1.6218387926952962,-0.7934691482819597,2.362365774962788,0.9968821089855046,43.39952446129953,0.5723587937345569,24.580231412790766,42.44542224136775,28.142609515764395,0.9999999966742573,5.866036084836868,3.668527855327305,9.921830076253176,6.253302220925871,13.878113999999998,27.020646039333457,0.26843230131837004,0.19237655167685572,5.179322915906609e-31,3.7118494223289814e-31,1.315316343558666,0.8719365677969745,1.6823761613739792e-30,0.8582819090523343,0.999999851291312,0.06935436452023394,0.8113314994474641,8.875470019227637e+55,1061.8094681574607,1.0,
corridor_x_p8p0pct,corridor,0.08,0.0,0.0,3.3441609813206865,0.7453940198968323,24.97805641873278,2.453339682024916,0.0923116346386635,1e-08,1e-08,2.313019,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,13.322501755102039,5.999999999999998e-08,-0.0,1.1112244897959183,27.84354719158431,0.0,5.999999999999998e-08,13.322501755102039,1.1112244897959183,27.84354719158431,3.6500002404249288,0.0002449489742783178,1.0541463322499007,5.276698512477694,373285524588257.44,25050931599.44356,107807545399197.34,539647956871093.75,0.27397258469319474,4082.4829046386308,0.9486348995453654,0.18951243805863113,5.286221066773382e-31,7.87703162322247e-27,1.830363354154144e-30,3.6565871859149037e-31,500.0,5.780865869411225,1.1154011988934563e-29,1.7400767495505771,3.357427306669233e-30,5.118171590482937,9.875362717503306e-30,2.6313732219265655,5.07715783893799e-30,9.604512892679683,0.0006445521716543446,2.773852430674493,13.884963165913545,8.16496580927726,4.775157298220759,5.805950247926997,2.433262949454629,2.050052952360706,1.030792949706238,0.39173194479479456,5.055868445483875,1.7060006714283205,2.2618335578533864,28.557236851321466,2.6526138531568098,4.0762093096753365,4.971917046927853,5.800685318870641,7.740779970809286,1.7244760091953042,5.088166117652476,0.8249497437953168,0.3327103630564291,0.7126009948107875,0.28739900518921235,1.157660106851746,1.2382998934040846e+42,2.5175936868111632,2.6929631379379492e+42,1.4665522274666332,1.5687086876321134e+42,5.262494031095942,1.015382865482728e-29,1.611012129871298,0.7893753015884905,1.7166750966381408,3.281306787211971,2.7175042266697784,1.207470720747734,4.368853196834119,7.191841083172659,2.82298788633854,1.0728192651712414,-0.9570863995393617,1.5635144842406294,-0.8579898698437435,1.630254006892165,-0.7920582606467673,2.390982559337168,0.9967048437671514,43.354607770090766,0.5635004474488535,24.3240799143683,42.36525545974721,27.918773101333105,0.9999999879361151,5.838326596941539,3.6180674194758113,9.887120296679027,6.269052877203216,13.878113999999998,27.84354722158431,0.26843230131837004,0.18951243795653613,5.179322915906609e-31,3.6565871839450104e-31,1.3212447650785715,0.8699781800516397,1.6785975093720306e-30,0.8535890157946104,0.9999998565326046,0.07365025014463833,0.8360402228301715,9.145768329777588e+55,1054.732023987645,1.0,
corridor_y_m3p0pct,corridor,0.0,-0.03,0.0,3.0870496668054983,0.7233642973426487,24.97805641873278,2.428928544319004,0.0886920436717157,1e-08,1e-08,2.1783192597065058,0.0,4.2e-05,102270000000000.0,1.9294708164662168e-30,1.093938793855784e+56,1.069657567083e+42,12.546659651569009,5.999999999999998e-08,-0.0,1.0465118133400473,25.702833551632658,0.0,5.999999999999998e-08,12.546659651569009,1.0465118133400473,25.702833551632658,3.5421264307713534,0.0002449489742783178,1.0229915998384578,5.0697962041518645,362253270074986.3,25050931599.44356,104621350915479.08,518488057798611.2,0.2823162920760664,4082.4829046386308,0.9775251333030609,0.19724658738374115,5.4472104657372274e-31,7.87703162322247e-27,1.8861062170705042e-30,3.8058153400448205e-31,500.0,5.9768740364181845,1.1532204026963528e-29,1.7960161617465795,3.4653607699916934e-30,5.2966790282928455,1.0219787609279685e-29,2.703753317389371,5.216813120826512e-30,9.577036087810619,0.0006622816017961254,2.76591693172469,13.707478305463646,8.16496580927726,4.94374765615234,6.002250093753906,2.5015394553536514,2.1173511752603433,1.0585024376015664,0.3914937175642973,5.238180846933945,1.762413391029129,2.276804421384586,28.744291363663766,2.7596641150233703,4.228280587472473,5.14978303550564,6.003862491418527,8.014037960427947,1.7755819039460539,5.254373845404577,0.7899836437607588,0.32191918136667663,0.71047903279697,0.28952096720303,1.1119028251274354,1.189355270758527e+42,2.388807914309106,2.555206461848494e+42,1.4035788356587222,1.5013487225598988e+42,5.456001145706857,1.0527194985247623e-29,1.5375755387287107,0.7921912163954805,1.7019406773742067,3.268896930191616,2.707325076709516,1.207426828168206,4.524851095955175,7.4353902595987185,2.910539163643543,1.0764810328383936,-0.8990413694639594,1.4680417204319545,-0.805368783725565,1.5300471839831888,-0.7468675563401554,2.2336306121336618,0.9968216917913126,43.38407587908053,0.5694714576020394,24.49667048311523,42.41825233168724,28.069186768395046,0.9999999889332181,6.034918121588399,3.762740114171424,10.200032915807007,6.437292801635584,13.069915558239032,25.702833581632657,0.276607281953091,0.19724658726862937,5.337056781505314e-31,3.805815337823772e-31,1.240586483397014,0.8978142154223238,1.732306327265887e-30,0.8567265969255918,0.9999998530649115,0.07076639672565342,0.7717623942013746,8.442608226559039e+55,1124.9414498802196,1.0,
